src,in_src,out_src,dst,in_dst,out_dst,depth,bound,reachable,runtime
215073,145,99,29525315,139,143,2,2,False,9
1873378,71,144,243003,38,232,2,4,True,8
48129689,37,202,3085083,65,158,1,1,False,5
30957602,44,78,4265276,22,88,4,4,True,441
765800,25,83,15838238,61,77,1,1,False,5
615075,180,98,53478438,2,89,1,1,False,5
1926819,12,98,20971982,5,221,1,1,False,4
36918814,13,97,26711956,1,206,2,2,False,7
17697492,10,89,43280988,93,116,4,4,False,774
5807411,71,88,10203271,84,141,2,2,False,9
10961398,148,83,20586071,35,83,2,2,False,8
563109,69,130,20205318,69,98,3,3,True,316
29076594,24,104,1201256,21,103,1,1,False,4
746420,22,121,32498225,20,82,3,3,False,115
19940795,32,392,38947760,26,85,2,2,False,9
55913074,24,79,20241111,38,96,1,1,False,4
30121432,2,80,576538,33,159,2,2,False,7
298571,23,79,7849533,71,139,3,3,False,317
4853407,106,143,221315,232,153,1,1,False,4
13500158,3,160,76307,90,78,4,4,True,726
754469,82,101,42595708,5,286,2,2,False,8
57749564,3,82,13805773,1,101,3,3,False,12
2655478,290,90,18755907,12,90,1,1,False,5
54617237,1,103,6121084,70,162,4,4,True,744
10291653,16,89,496361,331,114,4,4,True,1633
2269075,29,77,20940812,99,146,1,1,False,5
52461729,8,110,422079,8,82,1,1,False,4
22513747,12,221,32734984,16,127,4,4,False,582
5819424,7,87,7268634,9,254,2,2,False,7
44144844,11,171,3106869,73,119,3,3,True,328
4599840,3,192,37949630,2,92,4,4,False,149
4413065,100,195,21654,32529,542,3,3,True,1002
52361635,1,199,149597,19,178,2,2,False,9
48563223,1,317,5676703,43,131,3,3,False,227
320162,165,83,12422239,775,118,2,2,False,11
671915,86,208,37451446,4,108,3,3,False,23
3666102,58,241,47100383,109,163,1,1,False,5
1742045,17,77,54314,536,252,1,1,False,4
15621090,25,89,3184501,126,136,2,2,False,8
68105406,11,139,419049,162,133,3,3,True,618
58873997,85,174,227519,436,259,1,1,False,5
6563226,39,80,725516,208,237,2,2,False,9
8677101,39,140,36911152,71,207,4,4,True,871
30758400,14,92,966071,44,99,4,4,True,573
2237014,166,172,845725,76,93,4,4,True,1005
17518738,12,114,27265017,46,80,2,2,False,8
14203619,15,119,10621906,6,84,1,1,False,5
51195524,6,86,29215205,47,90,1,1,False,5
367431,126,114,843041,162,137,3,3,False,431
53297422,1,77,147853,492,162,3,3,True,333
30500317,55,137,50563239,6,138,4,4,True,623
471217,54,94,284223,3667,467,3,4,True,425
53807632,16,197,275026,36,89,3,4,True,163
43811987,511,134,542820,68,90,1,1,False,5
25757,244,162,13784696,83,118,4,4,True,859
31329101,92,104,62151613,3,131,2,2,False,8
9919866,22,97,47219058,18,85,4,4,True,513
25280280,10,155,2890724,259,254,3,4,True,661
62327420,6,104,21075973,30,81,1,1,False,5
2608617,262,104,4028355,252,217,3,4,True,501
3627452,111,118,17079120,13,123,3,3,False,62
22631982,25,94,50039355,55,91,2,2,False,9
1364682,130,127,18640429,71,100,3,4,True,320
39438601,23,121,17606191,53,114,1,1,False,5
2435810,156,141,3484018,93,83,1,1,False,5
37885609,13,164,42619,106,130,1,1,False,5
8621682,17,96,49068025,8,236,3,3,False,42
65376820,4,158,3687844,26,92,2,2,False,8
7794248,18,92,2646730,22,78,1,1,False,4
10935318,461,350,1047208,421,277,3,3,True,1399
16791746,10,114,5980301,880,489,2,4,True,12
1359031,1196,198,37507196,23,138,3,3,False,92
159890,316,113,12859723,3,81,1,1,False,4
4430143,9,90,2869923,90,128,3,3,True,475
270053,32,183,44782312,77,81,1,1,False,5
1289872,145,93,17503831,191,178,1,1,False,4
405028,50,86,288196,317,107,3,3,False,362
35444753,32,140,11029440,29,84,2,2,False,9
1681432,176,112,38324877,186,86,1,1,False,5
308285,84,95,48096517,1,123,1,1,False,5
1210702,187,162,2165262,108,154,3,3,False,446
1971129,26,123,16190711,10,81,1,1,False,5
65255079,30,122,5506840,37,99,2,2,False,8
1594753,494,153,16073541,7,93,4,4,False,351
16799141,5,78,158784,52,100,3,3,True,90
685028,485,383,31557147,821,356,2,2,False,12
1608306,181,116,60579140,14,92,1,1,False,4
6699175,58,106,68539243,5,94,2,2,False,7
3739442,64,77,228519,42,95,1,1,False,4
236281,315,125,1892897,72,824,3,3,False,312
17503831,191,178,51706792,0,230,2,2,False,8
6803333,37,107,693711,38,171,1,1,False,4
27691834,17,79,27568728,12,138,1,1,False,5
15172677,34,96,1505292,50,86,2,2,False,8
913838,9,88,26589,2539,372,3,4,True,335
1027089,134,86,7930072,255,109,3,4,True,295
61397169,6,112,9190911,14,157,1,1,False,4
5521392,19,88,10880,331,148,3,3,True,398
10332289,4,108,2575118,168,109,2,2,False,9
23091532,181,221,2583324,82,156,1,1,False,5
1577158,32,95,712968,267,252,1,1,False,5
7894054,81,161,7416486,88,96,3,3,True,376
40606214,9,204,14635685,17,79,2,2,False,8
806150,131,176,8048713,209,119,2,2,False,9
18765058,9,155,5348711,7,926,3,3,False,35
408561,93,109,401473,81,130,3,4,True,342
12722490,8,140,870527,25,141,4,4,True,742
1735070,293,87,36576935,66,126,2,2,False,8
125819,215,176,53200127,100,158,3,3,False,390
178456,64,84,314538,18,86,4,4,True,421
49008807,3,128,45292574,8,87,3,3,False,36
2681616,86,100,6035410,39,92,1,1,False,5
4638302,54,167,147605,32,91,2,2,False,8
170688,137,131,35604594,10,79,4,4,True,602
2334115,80,99,48323346,0,190,1,1,False,4
1165048,149,113,6155692,13,145,1,1,False,4
25886872,9,505,15864248,331,192,1,1,False,5
142073,14,93,12352195,220,265,3,3,False,356
57648,6838,628,384176,183,670,3,3,True,975
48854702,1,503,4479714,148,82,2,2,False,8
60569,392,171,46521228,1137,153,3,3,True,596
29377850,91,117,14030063,10,99,4,4,True,577
31333939,194,102,2205196,160,125,4,4,True,1098
167097,40,144,11302816,22,90,1,1,False,5
36925953,94,88,24339181,20,206,2,2,False,7
767099,58,83,459625,150,77,1,1,False,4
75482,164,245,246066,245,159,2,2,False,10
1020586,87,119,1831689,11,82,2,2,False,8
62481172,12,120,32572282,12,137,2,2,False,8
67070627,38,204,33246144,37,93,1,1,False,5
803637,124,98,10125564,59,109,3,3,True,356
19716173,26,85,32664,88,87,1,1,False,5
30317902,1,88,1172920,54,127,1,1,False,4
23319156,8,183,3606026,38,90,1,1,False,5
494316,38,162,559324,83,96,1,1,False,4
70891,126,92,13003031,44,99,4,4,True,602
40787194,44,102,13273884,13,101,3,4,True,170
158586,246,228,24118347,20,99,4,4,True,995
12005816,116,137,176959,61,242,1,1,False,4
20002157,7,101,38976373,1,328,2,2,False,8
2479055,73,81,21734460,10,105,3,3,False,43
43143643,44,448,29265893,336,107,3,4,True,1061
67994240,0,81,28057966,98,101,4,4,True,803
3340088,277,401,213583,283,115,3,4,True,1221
61341568,23,80,469285,50,106,1,1,False,5
280780,81,111,11924353,17,106,1,1,False,5
4302970,26,90,3405756,25,92,2,2,False,8
291435,110,91,34420408,29,92,4,4,True,519
58854496,1,118,7639128,67,422,2,2,False,8
58482091,110,100,1271233,98,97,3,3,True,555
5812810,83,91,40119778,5,185,3,3,False,28
93428,592,538,39946402,52,115,2,2,False,10
221467,121,157,1551440,66,97,2,2,False,9
6938220,9,162,23333,373,143,2,2,False,9
1583836,445,148,2110032,108,79,3,3,True,436
3104462,86,135,3809124,127,96,3,3,False,494
138052,109,105,12478351,22,81,1,1,False,5
2530467,274,256,31596,1638,232,3,4,True,1177
373154,270,195,42277696,16,94,3,3,False,72
19444843,34,104,3051383,68,107,1,1,False,5
7479002,38,113,22374309,5,219,3,3,False,30
36791907,9,94,32127,11163,600,2,3,True,40
4785776,43,118,197736,561,167,3,3,True,560
68148578,17,180,21682038,53,100,2,2,False,9
31808292,426,153,382402,20,111,1,1,False,5
31760062,46,208,1051502,108,134,3,4,True,484
725892,54,89,17417445,7,232,3,3,False,33
43612191,22,88,39812052,20,79,4,4,True,520
424673,126,301,30830098,31,99,3,4,True,137
38639945,31,94,30284,234,131,3,3,True,462
30553860,77,132,28481,735,128,2,4,True,12
28830264,134,136,30450,967,162,3,4,True,518
7820926,56,80,1179049,266,221,1,1,False,8
1328394,99,77,35935308,57,97,1,1,False,5
24189620,78,131,473512,99,94,1,1,False,5
17438710,5,148,19362076,79,98,2,2,False,8
5277099,89,95,45397507,26,91,1,1,False,4
5466682,30,113,376890,265,139,2,2,False,10
824692,110,270,41811,370,142,3,4,True,1130
419679,7,316,571739,496,171,3,4,True,1299
4827817,37,94,4462971,329,275,1,1,False,5
50518799,26,77,97165,562,197,2,2,False,10
1821809,51,79,44719470,38,102,2,2,False,8
5250192,31,127,15687665,97,158,4,4,False,914
1461503,64,93,683636,15,81,3,3,False,67
54091173,4,183,526703,105,96,1,1,False,4
28307316,40,85,61278323,66,136,1,1,False,5
7564019,17,279,2308175,36,96,3,4,True,189
61044544,11,79,14856897,106,650,3,3,False,345
21438414,123,185,5842030,13,199,4,4,True,939
1579098,135,79,4020465,43,115,2,2,False,8
801784,143,149,530803,273,182,3,4,True,649
1374812,128,110,6319556,124,236,1,1,False,5
23179507,142,153,15435589,5,109,3,3,False,26
26534,150,160,27531037,104,147,3,4,True,528
48859676,3,131,42249215,9,125,3,3,False,41
16645761,534,336,30273,1879,352,3,4,True,1509
5305861,15,141,477579,621,200,2,2,False,11
57948847,8,79,1148551,163,81,2,2,False,9
4687337,67,102,37804984,21,89,1,1,False,4
1729733,51,92,5334653,59,110,1,1,False,5
94309,473,252,45083058,153,236,3,4,True,692
106427,103,264,35135495,56,183,3,3,True,240
922794,22,212,6116623,200,100,1,1,False,5
10480133,329,268,8562348,31,286,3,3,False,135
30364800,30,289,3550376,6,83,2,2,False,9
30874150,50,117,50890804,28,116,1,1,False,5
4878272,171,111,22094346,1,216,1,1,False,5
5384138,34,83,34558014,1,103,2,2,False,7
11508157,35,82,55800148,1,110,3,3,False,11
4804597,207,306,42716657,49,77,2,2,False,9
13395656,21,100,8559061,61,80,1,1,False,4
5967395,31,84,44071926,45,301,2,2,False,8
10984251,2,82,932828,76,89,4,4,True,788
1503073,1829,247,2034084,327,92,3,4,True,1040
38553635,5,163,4857394,78,93,2,2,False,9
46466107,13,122,2677978,6,495,3,3,False,30
520277,247,110,44884758,11,91,1,1,False,5
106299,597,95,22682064,14,85,2,2,False,7
5352242,30,104,2733445,52,99,3,3,False,218
2303855,21,123,3707889,52,108,1,1,False,6
6028107,45,95,1868752,105,107,4,4,False,861
1623567,76,88,137438,131,94,4,4,True,894
2163324,61,119,338909,277,314,3,3,False,508
40336,1371,298,38930327,97,86,2,2,False,10
7265606,17,89,1037059,86,174,2,2,False,8
809641,92,114,16560694,417,425,2,2,False,10
19097181,111,156,52386984,5,89,1,1,False,5
42818790,129,128,21485670,34,187,3,4,True,158
15908735,32,91,52797554,45,135,3,3,False,186
4856002,90,80,26094,3854,735,3,3,True,388
2985532,32,113,20176642,106,100,2,2,False,9
230264,205,119,3640015,52,97,3,3,True,243
24019,350,122,955564,335,150,1,1,False,5
12410218,45,108,2730940,69,79,4,4,True,585
10935318,461,350,54247838,22,133,3,3,False,95
45251237,241,129,24484686,124,140,3,4,True,568
1791621,64,87,29215898,3,157,3,3,False,19
9355367,78,83,1435073,283,144,1,1,False,4
54905833,5,90,1228983,168,77,4,4,True,1137
353197,104,158,2078388,26,81,4,4,True,628
620819,109,175,1031262,326,131,1,1,False,5
16275975,5,107,3649538,5,152,2,2,False,8
4059265,21,129,5686348,241,220,4,4,True,1531
1769028,62,86,16545502,37,148,3,3,False,161
861906,157,129,954842,112,182,4,4,True,1019
1809451,186,192,17258066,5,94,2,2,False,8
17784391,141,81,3511455,55,99,1,1,False,4
44845039,12,92,41385,103,80,4,4,True,932
927529,138,164,43226553,106,154,2,2,False,9
19836449,4,100,50158301,14,152,3,3,False,64
51149831,90,100,3131639,32,82,2,2,False,8
28395,4591,345,15758205,2,817,4,4,False,20
29016413,442,126,30882058,8,114,3,3,False,39
41191577,13,87,582784,191,126,1,1,False,5
50672785,18,270,1266458,418,553,2,2,True,11
3636077,176,271,2735558,34,109,3,3,False,156
8307661,18,152,667093,39,79,2,2,False,9
9544075,57,288,82766,257,83,1,1,False,6
1973661,4,89,681770,457,148,3,3,True,400
6284685,20,83,6351105,52,87,1,1,False,4
51195097,64,135,51587,1726,202,2,2,False,15
2762738,57,82,6103522,53,81,3,3,False,222
5349457,54,89,190393,64,93,2,2,False,8
11164587,64,207,5171568,79,133,1,1,False,6
41838886,4,227,569879,104,79,4,4,True,1535
47604641,1,83,1054201,19,233,2,2,False,8
1261105,93,79,644448,122,110,4,4,True,865
54242,244,151,8108207,64,112,4,4,True,938
40152995,4,107,25587056,19,87,2,2,False,8
24308,965,160,25866,271,167,3,3,False,692
22691,100,256,271046,177,140,2,2,False,9
740993,406,273,57064211,1,206,2,2,False,8
4220721,28,198,159438,246,143,1,1,False,5
30657528,51,137,4103378,25,91,3,3,False,102
57404625,1,386,62959369,7,87,3,3,False,33
1653967,322,122,1747692,81,98,4,4,True,778
23329820,12,98,60349232,1,246,1,1,False,4
46689651,13,144,753844,33,80,1,1,False,4
59337064,22,177,5498154,26,122,1,1,False,4
2440624,198,144,1405194,22,154,4,4,True,657
27439922,71,81,38585696,11,138,4,4,True,420
22330614,164,156,18597091,16,83,4,4,False,777
5115615,464,247,2949452,175,91,2,2,False,10
10843991,57,77,8252480,22,101,4,4,True,409
31979,1973,439,3829634,26,102,3,4,True,112
42825477,31,82,7036316,8,157,4,4,False,413
711315,352,174,1035482,136,109,2,4,True,9
18990801,15,79,59633724,2,88,2,2,False,8
1971261,274,141,28789900,234,183,1,1,False,4
32698308,2,85,23843130,11,77,2,2,False,8
160012,593,264,2249426,67,129,1,1,False,5
1643802,5,200,54946,598,346,3,4,True,869
3070450,172,141,927184,892,82,2,2,False,13
55086947,6,998,7079068,9,287,1,1,False,8
5953414,388,191,594815,123,84,2,2,False,9
36649339,31,78,1247217,76,124,3,4,True,311
1095024,2409,304,9477414,21,235,4,4,True,1411
25905550,11,100,20152528,208,171,1,1,False,5
63042800,0,1103,177263,238,106,3,4,True,1041
53571,554,247,18612552,24,110,2,2,False,8
7120643,243,173,45397607,47,148,2,2,False,8
3887641,127,108,24031910,13,540,4,4,True,590
41395046,50,99,15534189,52,105,3,3,False,226
18983131,52,87,826700,60,182,1,1,False,5
9729675,42,83,17521153,38,93,4,4,True,559
1492734,201,110,3089850,63,89,3,4,True,261
41912672,10,88,63921679,11,201,1,1,False,4
21923554,17,108,1386159,181,99,2,2,False,9
5978022,207,78,29371732,62,223,4,4,False,593
32902787,49,89,9779188,17,98,4,4,True,458
921449,52,103,240174,144,169,4,4,True,1214
10751619,35,237,26036409,10,606,3,3,False,44
6930606,143,372,40902752,43,306,2,2,False,9
24319,156,116,42614489,2,90,3,3,False,15
26333456,173,78,7406979,193,122,3,3,False,307
2241876,677,200,5266628,108,92,1,1,False,5
1106778,85,115,52680976,86,150,3,3,False,398
34177469,19,104,25223887,61,113,3,3,False,250
2319708,24,115,576328,2397,487,3,3,True,486
4727260,7,87,641672,328,159,3,4,True,449
11152604,75,106,36880,814,420,3,3,True,519
19074153,23,81,1494502,75,93,4,4,True,630
66852192,10,79,56223,137,111,2,2,False,8
3319727,5,77,142453,290,147,3,4,True,350
910778,19,252,301628,126,101,3,3,False,551
24661,2726,193,63555284,0,98,3,3,False,10
4908033,47,94,2726534,23,82,1,1,False,5
498093,72,79,52927961,36,145,2,2,False,7
540272,200,178,5872605,44,163,3,3,True,238
56966238,53,93,48589705,8,98,1,1,False,5
4516106,12,104,29079630,127,83,4,4,True,916
46444116,1,158,63199242,1,84,3,3,False,12
38648395,1,249,690345,11804,198,3,3,True,1305
13495074,85,103,37783213,65,129,1,1,False,4
66546419,7,91,39573,692,314,3,3,True,438
49926827,90,126,19835442,15,96,4,4,False,496
40044134,6,430,55843738,21,110,3,3,False,101
11081176,121,158,570690,103,121,1,1,False,5
15314789,105,93,4132898,44,93,3,4,True,188
40957101,4,78,67623,165,173,4,4,True,932
9669617,72,79,377294,24,121,3,3,False,97
65837,317,165,25088935,1,201,4,4,False,53
30075534,68,114,318598,116,95,2,2,False,9
2886436,76,82,65342500,3,79,3,3,False,19
1199173,669,251,18875641,86,83,3,3,False,350
20763756,13,269,3283222,78,93,3,3,True,390
59136144,12,101,4189858,70,83,1,1,False,5
2555158,11,81,137926,72,108,2,2,False,8
993636,111,81,62681606,30,82,2,2,False,8
475367,93,107,18668388,8,256,2,2,False,8
18589074,20,78,93035,241,101,1,1,False,4
94760,134,88,5855499,24,89,3,3,False,138
63113543,2,91,21754697,39,95,4,4,False,510
53206194,37,170,8499913,17,109,2,2,False,8
9193065,89,110,3421720,9,105,2,2,False,8
48989154,26,130,6005446,22,94,3,4,True,111
22235168,6,157,417671,53,134,3,3,False,228
425568,750,216,44044546,1,329,4,4,False,23
4200951,27,121,1341050,99,138,4,4,True,1020
9909844,124,239,1380313,65,87,4,4,True,1171
196397,108,114,1137194,119,163,2,2,False,8
44839496,11,94,216355,1330,253,3,4,True,444
88176,119,85,8561534,33,110,2,2,False,8
53215,489,139,594422,146,111,4,4,True,1210
45576276,4,102,2198160,10,307,1,1,False,4
3208299,239,210,24363068,48,145,2,2,False,8
37563,569,290,38210292,30,85,1,1,False,5
14230108,236,241,35338381,15,100,2,2,False,8
33907211,6,153,55318789,3,77,4,4,False,115
62125,1000,184,63244827,17,90,4,4,True,900
6198527,7,126,14199178,7,182,1,1,False,4
58672,164,136,28443,5751,477,3,4,True,632
14676304,6,81,51350762,16,94,4,4,False,404
886858,134,205,37853325,9,147,1,1,False,6
75006,713,347,50812966,30,83,3,4,True,138
12747149,79,235,2522192,604,147,3,3,True,1035
1926730,187,87,6072346,69,103,3,4,True,338
958143,240,79,14059049,23,80,3,3,False,94
8146090,113,147,372841,487,94,4,4,True,2503
3063569,50,138,161503,324,419,4,4,True,2028
48050827,2,91,46516440,33,121,4,4,True,511
40443094,80,117,3213864,81,78,2,2,False,9
44059227,22,105,65031413,0,524,4,4,False,8
52102021,65,231,227130,96,80,1,1,False,5
55331124,2,102,429492,39,114,1,1,False,5
812575,45,99,955313,1,133,3,3,False,11
1238143,53,104,2907085,35,225,4,4,True,644
33193394,40,93,2332544,85,183,2,2,False,8
6131588,87,169,1791959,413,153,3,4,True,692
67099632,1,94,768522,9,154,2,2,False,8
1077573,95,117,2823541,100,136,2,2,False,9
41774983,62,108,216034,140,125,1,1,False,5
1277854,347,330,157829,106,131,3,4,True,489
7368926,368,247,35943867,7,78,4,4,False,811
506695,68,348,32553876,88,85,3,3,False,377
5340460,40,552,1095684,113,85,3,4,True,567
95812,153,177,52633253,8,83,4,4,False,496
116389,74,79,9575470,31,77,2,2,False,8
47798,85,135,4444301,74,77,3,4,True,293
1157369,92,82,612392,274,106,3,3,True,307
55937596,0,94,17121438,36,91,2,2,False,9
50001479,60,94,55775,204,104,1,1,False,4
51368995,83,154,33295,727,375,3,3,True,725
8282149,14,88,11042161,74,82,3,3,False,320
28036892,34,107,51722361,1,94,4,4,False,17
55800148,1,110,601696,120,99,1,1,False,5
67423,83,78,4382143,98,115,1,1,False,4
4154175,25,78,512886,328,134,2,2,False,9
3780293,126,181,42097452,14,84,2,2,False,8
450733,185,104,25989,392,222,1,1,False,5
66049359,3,178,92048,188,140,1,1,False,5
1141494,70,112,856143,104,101,3,4,True,424
8632155,5,103,64519860,0,94,4,4,False,8
14874080,26,79,845636,11,104,4,4,False,388
1164683,22,118,93469,2147,106,1,1,False,4
3130546,59,111,16278436,10,465,3,3,False,70
4264774,102,114,57803600,2,191,3,3,True,21
1079449,99,88,164646,408,125,1,1,False,4
655262,128,261,5827799,38,100,3,3,False,193
58839212,9,189,206030,93,92,2,2,False,9
54633,109,177,40225573,56,104,2,2,False,8
65346304,7,92,111536,261,110,2,2,False,9
45008471,1,104,21495014,236,80,4,4,True,1421
50764151,33,79,1347905,315,180,2,2,False,10
24309967,42,155,2007417,386,618,3,3,False,673
28268234,24,80,274793,272,196,3,3,False,369
179187,1163,418,33301685,7,99,3,3,False,35
3458538,17,80,21685800,4,199,2,2,False,8
22529358,179,331,38865905,56,80,1,1,False,5
8688638,15,108,349624,134,162,1,1,False,4
53605205,2,265,3127278,48,108,3,3,False,207
36523096,18,103,225534,16,113,3,3,False,113
39787588,4,77,15594077,53,85,3,4,True,218
32698682,4,124,54427535,1,254,1,1,False,4
8358361,4,386,20925,162,105,3,3,True,732
53562791,56,114,11717371,104,98,1,1,False,5
36288528,58,191,19010531,18,167,4,4,True,983
2262255,91,167,29843,311,175,2,2,False,10
31242778,92,107,4603833,48,90,1,1,False,4
2538755,77,106,28828267,224,226,3,3,False,472
18502730,5,274,90921,477,222,2,2,False,12
17545456,92,140,28230300,42,128,3,3,False,168
45546613,43,114,2466926,90,96,1,1,False,5
17032054,52,143,34353729,54,257,2,4,True,8
44470820,10,106,40757717,15,113,4,4,False,535
29538894,101,213,62401819,13,77,4,4,False,791
7574436,10,101,36093144,5,105,1,1,False,4
65732174,238,357,53784044,56,192,1,1,False,5
327918,189,238,717596,482,242,3,3,True,900
24390003,160,153,3012694,78,103,3,3,True,327
2260472,150,139,42051711,25,161,1,1,False,5
43441278,663,226,35968713,23,95,1,1,False,5
42685346,2,185,2362244,163,172,3,3,False,687
8359069,34,92,34173234,24,132,3,3,False,98
34779206,322,164,15440535,22,135,3,3,False,92
53968,419,87,20268,802,162,1,1,False,5
46881482,29,78,5992024,21,84,1,1,False,3
2294688,101,127,790623,849,276,1,1,False,5
755454,63,85,64109900,17,365,2,2,False,8
1431351,139,77,31472924,19,96,1,1,False,4
486217,283,201,2119212,5,81,1,1,False,6
845817,185,87,43948381,1,88,4,4,False,12
475002,152,99,64701897,0,85,4,4,False,8
38859375,5,127,42037698,0,148,3,3,False,8
4690382,113,93,159116,90,103,2,3,True,8
